url,format,image,start_date,end_date,tz,title,Length
https://d2hxwnssq7ss7g.cloudfront.net/StkJb205ViGR_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/StkJb205ViGR_cvt_00001.jpg,2021-01-06 14:12:00,2021-01-06 14:12:29,EDT,Near Capitol,29134
https://d2hxwnssq7ss7g.cloudfront.net/nlFevozDh1V0_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/nlFevozDh1V0_cvt_00001.jpg,2021-01-06 14:13:00,2021-01-06 14:14:54,EDT,Near Capitol,114900
https://d2hxwnssq7ss7g.cloudfront.net/Ff9Bv5kkmLZi_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/Ff9Bv5kkmLZi_cvt_00001.jpg,2021-01-06 14:13:00,2021-01-06 14:19:05,EDT,Near Capitol,365967
https://d2hxwnssq7ss7g.cloudfront.net/Z53KwQnRVQtM_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/Z53KwQnRVQtM_cvt_00001.jpg,2021-01-06 14:13:00,2021-01-06 14:13:15,EDT,Near Capitol,15134
https://d2hxwnssq7ss7g.cloudfront.net/3GuxpBJHLuKf_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/3GuxpBJHLuKf_cvt_00001.jpg,2021-01-06 14:13:00,2021-01-06 14:14:53,EDT,Near Capitol,113314
https://d2hxwnssq7ss7g.cloudfront.net/xHkUeMHMFx3F_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/xHkUeMHMFx3F_cvt_00001.jpg,2021-01-06 14:13:00,2021-01-06 14:13:30,EDT,Near Capitol,30900
https://d2hxwnssq7ss7g.cloudfront.net/XFQe0qoZMgRG_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/XFQe0qoZMgRG_cvt_00001.jpg,2021-01-06 14:13:00,2021-01-06 14:14:04,EDT,Near Capitol,64799
https://d2hxwnssq7ss7g.cloudfront.net/KaWdtA4ulyQo_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/KaWdtA4ulyQo_cvt_00001.jpg,2021-01-06 14:14:00,2021-01-06 14:14:20,EDT,Near Capitol,20221
https://d2hxwnssq7ss7g.cloudfront.net/CN67oIug5zAh_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/CN67oIug5zAh_cvt_00001.jpg,2021-01-06 14:14:00,2021-01-06 14:14:16,EDT,Near Capitol,16734
https://d2hxwnssq7ss7g.cloudfront.net/s8XNlAskWNvi_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/s8XNlAskWNvi_cvt_00001.jpg,2021-01-06 14:14:00,2021-01-06 14:14:35,EDT,Inside the Capitol,35336
https://d2hxwnssq7ss7g.cloudfront.net/uirfdmQz0pcF_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/uirfdmQz0pcF_cvt_00001.jpg,2021-01-06 14:15:00,2021-01-06 14:16:48,EDT,Inside the Capitol,108000
https://d2hxwnssq7ss7g.cloudfront.net/sMxOkJCipo0O_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/sMxOkJCipo0O_cvt_00001.jpg,2021-01-06 14:15:00,2021-01-06 14:15:25,EDT,Near Capitol,25567
https://d2hxwnssq7ss7g.cloudfront.net/DzTb5lFGVF6I_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/DzTb5lFGVF6I_cvt_00001.jpg,2021-01-06 14:16:00,2021-01-06 14:16:23,EDT,Near Capitol,23567
https://d2hxwnssq7ss7g.cloudfront.net/kAv6wX8KsD1i_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/kAv6wX8KsD1i_cvt_00001.jpg,2021-01-06 14:16:00,2021-01-06 14:16:26,EDT,Near Capitol,26734
https://d2hxwnssq7ss7g.cloudfront.net/0d6xvM4dAiW4_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/0d6xvM4dAiW4_cvt_00001.jpg,2021-01-06 14:16:00,2021-01-06 14:16:10,EDT,Near Capitol,10678
https://d2hxwnssq7ss7g.cloudfront.net/neDUluCOUqv7_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/neDUluCOUqv7_cvt_00001.jpg,2021-01-06 14:16:00,2021-01-06 14:16:08,EDT,Near Capitol,8234
https://d2hxwnssq7ss7g.cloudfront.net/JRY1ImJKWHvi_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/JRY1ImJKWHvi_cvt_00001.jpg,2021-01-06 14:17:00,2021-01-06 14:17:19,EDT,Near Capitol,19026
https://d2hxwnssq7ss7g.cloudfront.net/2Enhzzw2o3iL_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/2Enhzzw2o3iL_cvt_00001.jpg,2021-01-06 14:17:00,2021-01-06 14:17:37,EDT,Near Capitol,37891
https://d2hxwnssq7ss7g.cloudfront.net/zq7UIxedJaq1_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/zq7UIxedJaq1_cvt_00001.jpg,2021-01-06 14:18:00,2021-01-06 14:19:31,EDT,Near Capitol,91534
https://d2hxwnssq7ss7g.cloudfront.net/UiC5TplHHHMG_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/UiC5TplHHHMG_cvt_00001.jpg,2021-01-06 14:19:00,2021-01-06 14:19:20,EDT,Near Capitol,20967
https://d2hxwnssq7ss7g.cloudfront.net/IgCQjNBok5f2_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/IgCQjNBok5f2_cvt_00001.jpg,2021-01-06 14:20:00,2021-01-06 14:20:23,EDT,Near Capitol,23057
https://d2hxwnssq7ss7g.cloudfront.net/nriGbWJZcZiB_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/nriGbWJZcZiB_cvt_00001.jpg,2021-01-06 14:21:00,2021-01-06 14:22:46,EDT,Near Capitol,106800
https://d2hxwnssq7ss7g.cloudfront.net/c5OGpk9fnFPA_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/c5OGpk9fnFPA_cvt_00001.jpg,2021-01-06 14:21:00,2021-01-06 14:21:14,EDT,Inside the Capitol,14734
https://d2hxwnssq7ss7g.cloudfront.net/f2IdRLIGSOZ1_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/f2IdRLIGSOZ1_cvt_00001.jpg,2021-01-06 14:22:00,2021-01-06 14:23:19,EDT,Near Capitol,79181
https://d2hxwnssq7ss7g.cloudfront.net/1do91KWUgjXQ_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/1do91KWUgjXQ_cvt_00001.jpg,2021-01-06 14:22:00,2021-01-06 14:22:11,EDT,Inside the Capitol,11345
https://d2hxwnssq7ss7g.cloudfront.net/kk2ZFW9PB5w3_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/kk2ZFW9PB5w3_cvt_00001.jpg,2021-01-06 14:22:00,2021-01-06 14:22:26,EDT,Around D.C.,26179
https://d2hxwnssq7ss7g.cloudfront.net/t4AqEOluEwK2_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/t4AqEOluEwK2_cvt_00001.jpg,2021-01-06 14:22:00,2021-01-06 14:22:19,EDT,Near Capitol,19353
https://d2hxwnssq7ss7g.cloudfront.net/ghz9PU9736sQ_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/ghz9PU9736sQ_cvt_00001.jpg,2021-01-06 14:23:00,2021-01-06 14:23:43,EDT,Near Capitol,43334
https://d2hxwnssq7ss7g.cloudfront.net/xJRsbhKa6rRE_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/xJRsbhKa6rRE_cvt_00001.jpg,2021-01-06 14:23:00,2021-01-06 14:23:16,EDT,Near Capitol,16300
https://d2hxwnssq7ss7g.cloudfront.net/S29LhLxq15M9_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/S29LhLxq15M9_cvt_00001.jpg,2021-01-06 14:25:00,2021-01-06 14:25:31,EDT,Near Capitol,31267
https://d2hxwnssq7ss7g.cloudfront.net/J9hbVTooDYoT_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/J9hbVTooDYoT_cvt_00001.jpg,2021-01-06 14:25:00,2021-01-06 14:25:03,EDT,Near Capitol,3819
https://d2hxwnssq7ss7g.cloudfront.net/4BhzQKA2VI0d_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/4BhzQKA2VI0d_cvt_00001.jpg,2021-01-06 14:26:00,2021-01-06 14:26:08,EDT,Near Capitol,8100
https://d2hxwnssq7ss7g.cloudfront.net/SWfchv2suJRQ_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/SWfchv2suJRQ_cvt_00001.jpg,2021-01-06 14:26:00,2021-01-06 14:26:08,EDT,Near Capitol,8361
https://d2hxwnssq7ss7g.cloudfront.net/q0IsZoh1S5xc_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/q0IsZoh1S5xc_cvt_00001.jpg,2021-01-06 14:26:00,2021-01-06 14:26:54,EDT,Near Capitol,54567
https://d2hxwnssq7ss7g.cloudfront.net/eZnoUtQw7WCo_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/eZnoUtQw7WCo_cvt_00001.jpg,2021-01-06 14:26:00,2021-01-06 14:33:48,EDT,Near Capitol,468569
https://d2hxwnssq7ss7g.cloudfront.net/zobd4GwXLRiG_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/zobd4GwXLRiG_cvt_00001.jpg,2021-01-06 14:27:00,2021-01-06 14:27:14,EDT,Around D.C.,14267
https://d2hxwnssq7ss7g.cloudfront.net/bLzjJt5EsDB8_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/bLzjJt5EsDB8_cvt_00001.jpg,2021-01-06 14:28:00,2021-01-06 14:28:32,EDT,Near Capitol,32325
https://d2hxwnssq7ss7g.cloudfront.net/LBCdL7NqzZI2_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/LBCdL7NqzZI2_cvt_00001.jpg,2021-01-06 14:28:00,2021-01-06 14:28:09,EDT,Around D.C.,9977
https://d2hxwnssq7ss7g.cloudfront.net/nxbmuT3BFgSc_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/nxbmuT3BFgSc_cvt_00001.jpg,2021-01-06 14:28:00,2021-01-06 14:28:07,EDT,Around D.C.,7434
https://d2hxwnssq7ss7g.cloudfront.net/6FY6c0d8IMjz_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/6FY6c0d8IMjz_cvt_00001.jpg,2021-01-06 14:28:00,2021-01-06 14:28:18,EDT,Near Capitol,18018
https://d2hxwnssq7ss7g.cloudfront.net/IFLw6fnPS0K2_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/IFLw6fnPS0K2_cvt_00001.jpg,2021-01-06 14:28:00,2021-01-06 14:28:18,EDT,Around D.C.,18819
https://d2hxwnssq7ss7g.cloudfront.net/xM8CXfu9pQHk_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/xM8CXfu9pQHk_cvt_00001.jpg,2021-01-06 14:28:00,2021-01-06 14:30:19,EDT,Near Capitol,139800
https://d2hxwnssq7ss7g.cloudfront.net/x7HrWSfLcYr7_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/x7HrWSfLcYr7_cvt_00001.jpg,2021-01-06 14:28:00,2021-01-06 14:28:17,EDT,Near Capitol,17400
https://d2hxwnssq7ss7g.cloudfront.net/imvwVNCgFubh_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/imvwVNCgFubh_cvt_00001.jpg,2021-01-06 14:29:00,2021-01-06 14:30:36,EDT,Near Capitol,96320
https://d2hxwnssq7ss7g.cloudfront.net/MfcLgTxqMuv1_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/MfcLgTxqMuv1_cvt_00001.jpg,2021-01-06 14:29:00,2021-01-06 14:30:02,EDT,Near Capitol,62029
https://d2hxwnssq7ss7g.cloudfront.net/qHJIxRcDpqTN_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/qHJIxRcDpqTN_cvt_00001.jpg,2021-01-06 14:29:00,2021-01-06 14:29:17,EDT,Near Capitol,17634
https://d2hxwnssq7ss7g.cloudfront.net/igOyEj08TU50_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/igOyEj08TU50_cvt_00001.jpg,2021-01-06 14:29:00,2021-01-06 14:29:19,EDT,Near Capitol,19019
https://d2hxwnssq7ss7g.cloudfront.net/fo1Bh9ciOrwi_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/fo1Bh9ciOrwi_cvt_00001.jpg,2021-01-06 14:29:00,2021-01-06 14:30:12,EDT,Near Capitol,72103
https://d2hxwnssq7ss7g.cloudfront.net/AYijYnzI0Gbr_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/AYijYnzI0Gbr_cvt_00001.jpg,2021-01-06 14:29:00,2021-01-06 14:29:49,EDT,Inside the Capitol,49167
https://d2hxwnssq7ss7g.cloudfront.net/dZY4EmEcSdUF_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/dZY4EmEcSdUF_cvt_00001.jpg,2021-01-06 14:30:00,2021-01-06 14:30:16,EDT,Near Capitol,16834
https://d2hxwnssq7ss7g.cloudfront.net/4wIDySD7tKxo_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/4wIDySD7tKxo_cvt_00001.jpg,2021-01-06 14:30:00,2021-01-06 14:30:41,EDT,Inside the Capitol,41500
https://d2hxwnssq7ss7g.cloudfront.net/msMUadyh24rH_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/msMUadyh24rH_cvt_00001.jpg,2021-01-06 14:30:00,2021-01-06 14:30:20,EDT,Near Capitol,20221
https://d2hxwnssq7ss7g.cloudfront.net/Tf8IPAs8Eduh_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/Tf8IPAs8Eduh_cvt_00001.jpg,2021-01-06 14:30:00,2021-01-06 14:31:12,EDT,Near Capitol,72706
https://d2hxwnssq7ss7g.cloudfront.net/CZgJF11YMHNh_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/CZgJF11YMHNh_cvt_00001.jpg,2021-01-06 14:31:00,2021-01-06 14:31:17,EDT,Near Capitol,17249
https://d2hxwnssq7ss7g.cloudfront.net/24fJYQldjZd2_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/24fJYQldjZd2_cvt_00001.jpg,2021-01-06 14:31:00,2021-01-06 14:31:11,EDT,Near Capitol,11900
https://d2hxwnssq7ss7g.cloudfront.net/hKd9GuPNUuAT_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/hKd9GuPNUuAT_cvt_00001.jpg,2021-01-06 14:31:00,2021-01-06 14:32:19,EDT,Near Capitol,79580
https://d2hxwnssq7ss7g.cloudfront.net/4Ea4s022t9tG_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/4Ea4s022t9tG_cvt_00001.jpg,2021-01-06 14:32:00,2021-01-06 14:33:58,EDT,Near Capitol,118452
https://d2hxwnssq7ss7g.cloudfront.net/sGrzbuVjrLZ1_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/sGrzbuVjrLZ1_cvt_00001.jpg,2021-01-06 14:32:00,2021-01-06 14:32:30,EDT,Inside the Capitol,30030
https://d2hxwnssq7ss7g.cloudfront.net/49exOq0p6zY1_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/49exOq0p6zY1_cvt_00001.jpg,2021-01-06 14:32:00,2021-01-06 14:32:39,EDT,Near Capitol,39534
https://d2hxwnssq7ss7g.cloudfront.net/ke0CF5zhaXLI_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/ke0CF5zhaXLI_cvt_00001.jpg,2021-01-06 14:33:00,2021-01-06 14:33:27,EDT,Inside the Capitol,27211
https://d2hxwnssq7ss7g.cloudfront.net/vJabVwJVtq7d_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/vJabVwJVtq7d_cvt_00001.jpg,2021-01-06 14:33:00,2021-01-06 14:33:09,EDT,Near Capitol,9009
https://d2hxwnssq7ss7g.cloudfront.net/P3c5cfxSVBWX_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/P3c5cfxSVBWX_cvt_00001.jpg,2021-01-06 14:33:00,2021-01-06 14:33:15,EDT,Near Capitol,15649
https://d2hxwnssq7ss7g.cloudfront.net/RZIr3H3SkBDk_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/RZIr3H3SkBDk_cvt_00001.jpg,2021-01-06 14:33:00,2021-01-06 14:33:14,EDT,Near Capitol,14134
https://d2hxwnssq7ss7g.cloudfront.net/m7kIae6YYiE7_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/m7kIae6YYiE7_cvt_00001.jpg,2021-01-06 14:33:00,2021-01-06 14:33:30,EDT,Near Capitol,30998
https://d2hxwnssq7ss7g.cloudfront.net/SvhdLOX60Osw_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/SvhdLOX60Osw_cvt_00001.jpg,2021-01-06 14:33:00,2021-01-06 14:33:27,EDT,Near Capitol,27795
https://d2hxwnssq7ss7g.cloudfront.net/OxSXnIJeHukl_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/OxSXnIJeHukl_cvt_00001.jpg,2021-01-06 14:33:00,2021-01-06 14:34:08,EDT,Near Capitol,68502
https://d2hxwnssq7ss7g.cloudfront.net/qpjcaPAKP71U_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/qpjcaPAKP71U_cvt_00001.jpg,2021-01-06 14:33:00,2021-01-06 14:34:01,EDT,Around D.C.,61167
https://d2hxwnssq7ss7g.cloudfront.net/EHclAMz0pBVX_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/EHclAMz0pBVX_cvt_00001.jpg,2021-01-06 14:34:00,2021-01-06 14:34:15,EDT,Inside the Capitol,15267
https://d2hxwnssq7ss7g.cloudfront.net/HpFLIM31gIU3_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/HpFLIM31gIU3_cvt_00001.jpg,2021-01-06 14:34:00,2021-01-06 14:36:49,EDT,Near Capitol,169203
https://d2hxwnssq7ss7g.cloudfront.net/KptnQksS5Xr8_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/KptnQksS5Xr8_cvt_00001.jpg,2021-01-06 14:34:00,2021-01-06 14:34:34,EDT,Around D.C.,34900
https://d2hxwnssq7ss7g.cloudfront.net/TXMlp22HyR7c_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/TXMlp22HyR7c_cvt_00001.jpg,2021-01-06 14:34:00,2021-01-06 14:34:44,EDT,Near Capitol,44779
https://d2hxwnssq7ss7g.cloudfront.net/NgueRKDEiSDJ_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/NgueRKDEiSDJ_cvt_00001.jpg,2021-01-06 14:34:00,2021-01-06 14:34:19,EDT,Near Capitol,19204
https://d2hxwnssq7ss7g.cloudfront.net/PI503wb3YSoh_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/PI503wb3YSoh_cvt_00001.jpg,2021-01-06 14:34:00,2021-01-06 14:35:55,EDT,Around D.C.,115409
https://d2hxwnssq7ss7g.cloudfront.net/Fw8gshXuwqLs_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/Fw8gshXuwqLs_cvt_00001.jpg,2021-01-06 14:35:00,2021-01-06 14:35:58,EDT,Inside the Capitol,58959
https://d2hxwnssq7ss7g.cloudfront.net/535LGMMm0KtE_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/535LGMMm0KtE_cvt_00001.jpg,2021-01-06 14:35:00,2021-01-06 14:35:54,EDT,Near Capitol,54355
https://d2hxwnssq7ss7g.cloudfront.net/A6nbSYGTQ2hW_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/A6nbSYGTQ2hW_cvt_00001.jpg,2021-01-06 14:35:00,2021-01-06 14:35:37,EDT,Near Capitol,37334
https://d2hxwnssq7ss7g.cloudfront.net/TFY9jqrTi1fT_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/TFY9jqrTi1fT_cvt_00001.jpg,2021-01-06 14:35:00,2021-01-06 14:36:04,EDT,Near Capitol,64899
https://d2hxwnssq7ss7g.cloudfront.net/J8kAH28kCqFG_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/J8kAH28kCqFG_cvt_00001.jpg,2021-01-06 14:35:00,2021-01-06 14:36:50,EDT,Near Capitol,110144
https://d2hxwnssq7ss7g.cloudfront.net/QBA6Kr0wqL13_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/QBA6Kr0wqL13_cvt_00001.jpg,2021-01-06 14:35:00,2021-01-06 14:35:08,EDT,Near Capitol,8558
https://d2hxwnssq7ss7g.cloudfront.net/ai8AzhEoyrGX_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/ai8AzhEoyrGX_cvt_00001.jpg,2021-01-06 14:35:00,2021-01-06 14:35:20,EDT,Near Capitol,20821
https://d2hxwnssq7ss7g.cloudfront.net/8rCpNjS3g3Ok_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/8rCpNjS3g3Ok_cvt_00001.jpg,2021-01-06 14:35:00,2021-01-06 14:35:24,EDT,Near Capitol,24091
https://d2hxwnssq7ss7g.cloudfront.net/YyiW5o4xagEw_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/YyiW5o4xagEw_cvt_00001.jpg,2021-01-06 14:36:00,2021-01-06 14:36:27,EDT,Near Capitol,27567
https://d2hxwnssq7ss7g.cloudfront.net/24Ilw6LP58X7_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/24Ilw6LP58X7_cvt_00001.jpg,2021-01-06 14:36:00,2021-01-06 14:40:29,EDT,Near Capitol,269370
https://d2hxwnssq7ss7g.cloudfront.net/BzlETjKJ7mw7_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/BzlETjKJ7mw7_cvt_00001.jpg,2021-01-06 14:36:00,2021-01-06 14:36:26,EDT,Near Capitol,26660
https://d2hxwnssq7ss7g.cloudfront.net/oQm2x1wR5pPm_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/oQm2x1wR5pPm_cvt_00001.jpg,2021-01-06 14:36:00,2021-01-06 14:36:57,EDT,Near Capitol,57590
https://d2hxwnssq7ss7g.cloudfront.net/YcQOeXTOuGhu_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/YcQOeXTOuGhu_cvt_00001.jpg,2021-01-06 14:36:00,2021-01-06 14:36:21,EDT,Near Capitol,21622
https://d2hxwnssq7ss7g.cloudfront.net/oZbb7Nl0Rd6n_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/oZbb7Nl0Rd6n_cvt_00001.jpg,2021-01-06 14:36:00,2021-01-06 14:36:38,EDT,Near Capitol,38081
https://d2hxwnssq7ss7g.cloudfront.net/1D9P1tqTfVeV_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/1D9P1tqTfVeV_cvt_00001.jpg,2021-01-06 14:37:00,2021-01-06 14:39:21,EDT,Near Capitol,141693
https://d2hxwnssq7ss7g.cloudfront.net/0H728229gwqj_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/0H728229gwqj_cvt_00001.jpg,2021-01-06 14:37:00,2021-01-06 14:37:13,EDT,Near Capitol,13681
https://d2hxwnssq7ss7g.cloudfront.net/Jrvuhv6m0dkt_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/Jrvuhv6m0dkt_cvt_00001.jpg,2021-01-06 14:37:00,2021-01-06 14:37:15,EDT,Inside the Capitol,15815
https://d2hxwnssq7ss7g.cloudfront.net/dT3kSGZzzSzI_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/dT3kSGZzzSzI_cvt_00001.jpg,2021-01-06 14:37:00,2021-01-06 14:37:17,EDT,Near Capitol,17451
https://d2hxwnssq7ss7g.cloudfront.net/K7kOq8ql1BVw_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/K7kOq8ql1BVw_cvt_00001.jpg,2021-01-06 14:38:00,2021-01-06 14:38:43,EDT,Near Capitol,43167
https://d2hxwnssq7ss7g.cloudfront.net/sxHzcBEewg7i_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/sxHzcBEewg7i_cvt_00001.jpg,2021-01-06 14:38:00,2021-01-06 14:38:16,EDT,Around D.C.,16684
https://d2hxwnssq7ss7g.cloudfront.net/oe78jzaih2Fp_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/oe78jzaih2Fp_cvt_00001.jpg,2021-01-06 14:38:00,2021-01-06 14:40:31,EDT,Near Capitol,151685
https://d2hxwnssq7ss7g.cloudfront.net/QqH7Iv2qRD2t_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/QqH7Iv2qRD2t_cvt_00001.jpg,2021-01-06 14:38:00,2021-01-06 14:38:13,EDT,Near Capitol,13534
https://d2hxwnssq7ss7g.cloudfront.net/NQwxVpx5VgqH_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/NQwxVpx5VgqH_cvt_00001.jpg,2021-01-06 14:38:00,2021-01-06 14:38:21,EDT,Near Capitol,21222
https://d2hxwnssq7ss7g.cloudfront.net/nUo6Jkrm2lXO_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/nUo6Jkrm2lXO_cvt_00001.jpg,2021-01-06 14:38:00,2021-01-06 14:38:13,EDT,Near Capitol,13481
https://d2hxwnssq7ss7g.cloudfront.net/D2TaGhIzg67o_cvt.mp4,mp4,https://propublica-data-neparlepas-transcoded.s3.amazonaws.com/D2TaGhIzg67o_cvt_00001.jpg,2021-01-06 14:38:00,2021-01-06 14:38:53,EDT,Near Capitol,53100
